순번,접수구분,관리번호,구청,가로명,구간,위도,경도
16708,민원신고,2508008,동구,동내로,혁신도시 - 안심역,35.87294109,128.7332964
16709,민원신고,2404012,동구,혁신도시,혁신도시 1공구,35.88110816,128.7283487
16710,일상점검,2347000,동구,도평로,해서초교 - 도평동주민센터,#N/A,#N/A
16711,일상점검,6004009,수성구,화랑로,효신네거리 - 효목육교,35.8725682,128.6376728
16712,일상점검,2150001,동구,반야월로,송정삼거리 - 안심소방파출소,35.87142949,128.7331299
16713,일상점검,2150008,동구,반야월로,송정삼거리 - 안심소방파출소,35.87182379,128.7293088
16714,일상점검,2510014,동구,반야월로,신서롯데캐슬레전드 - 신서네거리,35.87164353,128.7298933
16715,일상점검,2552000,동구,기타,품안애아파트 - 홈플러스동촌점 뒷편,#N/A,#N/A
16716,일상점검,2347004,동구,도평로,해서초교 - 도평동주민센터,35.90834205,128.6453766
16717,민원신고,1050015,중구,서성로,서성네거리 - 계산오거리,35.86958564,128.5857607
16718,일상점검,8030000,달성군,논공공단,한국델파이 - 논공삼거리,#N/A,#N/A
16719,일상점검,5072000,북구,기타,코오롱하늘채 - 침산2동동사무소,#N/A,#N/A
16720,일상점검,5072010,북구,기타,코오롱하늘채 - 침산2동동사무소,35.88571804,128.5948486
16721,일상점검,5036019,북구,중앙대로,대구역북편사거리 - 창조경제단지,35.88335857,128.5970427
16722,일상점검,3015007,서구,북비산로,적십자혈액원 - 북비산네거리,35.87893986,128.575342
16723,일상점검,3015005,서구,북비산로,적십자혈액원 - 북비산네거리,35.87876998,128.5762253
16724,일상점검,3015000,서구,북비산로,적십자혈액원 - 북비산네거리,#N/A,#N/A
16725,일상점검,7079009,달서구,성당로,성당못 - 두리봉네거리,35.84093164,128.5599197
16726,일상점검,2314007,동구,동촌로,용계삼거리 - 반야월삼거리,35.87461415,128.6863933
16727,일상점검,2296002,동구,율하2지구,율하휴먼시아8단지 - 6단지,35.86325761,128.7003411
16728,일상점검,3137001,서구,북비산로,서평초교 - 이현삼거리,35.87886388,128.546778
16729,일상점검,3137002,서구,북비산로,서평초교 - 이현삼거리,35.87885339,128.5463281
16730,일상점검,3019000,서구,북비산로,이현삼거리 - 서평초교,#N/A,#N/A
16731,견문정보,2355002,동구,기타,신천휴먼시아 501동 - 508동,35.87356592,128.6146861
16732,민원신고,7346005,달서구,달서대로,신당제 - 계명문화대,35.86512993,128.4908854
16733,민원신고,2355010,동구,기타,신천휴먼시아 501동 - 508동,35.87382855,128.6148884
16734,일상점검,5312015,북구,호국로,산격대교 - 무태교,35.90658702,128.6020205
16735,일상점검,5247030,북구,칠곡3지구,강북지구대 - 동화골든빌,35.94375724,128.5658755
16736,일상점검,5247029,북구,칠곡3지구,강북지구대 - 동화골든빌,35.94376168,128.5656091
16737,일상점검,5053000,북구,기타,침산초교네거리 - 무림제지삼거리,#N/A,#N/A
16738,일상점검,8381011,달성군,테크노폴리스,테크노폴리스 LP-2-4,35.70015913,128.4667183
16739,민원신고,3013002,서구,서대구로62길,청수탕 - 만평아파트 - 팔달로,35.88609344,128.562397
16740,일상점검,2347006,동구,도평로,해서초교 - 도평동주민센터,35.90829186,128.6459051
16741,일상점검,2347000,동구,도평로,해서초교 - 도평동주민센터,#N/A,#N/A
16742,일상점검,2404000,동구,혁신도시,혁신도시 1공구,#N/A,#N/A
16743,일상점검,2035000,동구,안심로,대동레미콘 - 반야월네거리,#N/A,#N/A
16744,일상점검,2035006,동구,안심로,대동레미콘 - 반야월네거리,35.86604402,128.7163461
16745,일상점검,1026005,중구,종로,유니온호텔 - 북성로,35.87432979,128.5909409
16746,일상점검,3137000,서구,북비산로,서평초교 - 이현삼거리,#N/A,#N/A
16747,일상점검,3137003,서구,북비산로,서평초교 - 이현삼거리,35.87884243,128.5460328
16748,일상점검,5053012,북구,기타,침산초교네거리 - 무림제지삼거리,35.89482783,128.5879697
16749,일상점검,5120000,북구,중앙대로,대구역지하차도,#N/A,#N/A
16750,일상점검,3093000,서구,달서로,비산지하차도 상단(서편),#N/A,#N/A
16751,일상점검,3133001,서구,달구벌대로,달성고교 - 감삼네거리,35.85670447,128.5538402
16752,일상점검,5094002,북구,칠곡1지구,목련아파트 - 대천초교,35.93829149,128.5515083
16753,일상점검,5260017,북구,학정로,동평중학교 - 운암고교,35.93976073,128.5631484
16754,일상점검,5260025,북구,학정로,동평중학교 - 운암고교,35.94123306,128.563466
16755,일상점검,5436000,북구,태암남로,구암중학교 - 구암교,#N/A,#N/A
16756,일상점검,5156000,북구,태암남로,구암교 - 협성휴포레강북,#N/A,#N/A
16757,민원신고,7110002,달서구,송현로,송현초교 - 월촌역네거리,35.82971744,128.5444451
16758,일상점검,3001019,서구,팔달로,만평네거리 - 원대오거리,35.88856983,128.5690262
16759,일상점검,3001028,서구,팔달로,만평네거리 - 원대오거리,35.88799146,128.5727151
16760,일상점검,5036007,북구,중앙대로,대구역북편사거리 - 창조경제단지,35.87999762,128.5959947
16761,일상점검,5037001,북구,침산로,고성지구대 - 시민운동장,35.87897883,128.5890847
16762,일상점검,5401004,북구,칠성남로,북부소방서 - 칠성고교,35.87852301,128.5915969
16763,일상점검,5036019,북구,중앙대로,대구역북편사거리 - 창조경제단지,35.88335857,128.5970427
16764,일상점검,5311011,북구,신천동로,무태교 - 산격대교,35.90382891,128.5986206
16765,일상점검,5312002,북구,호국로,산격대교 - 무태교,35.9045297,128.599883
16766,일상점검,5259001,북구,구암로,화성그랜드파크 - 운암중학교,35.93849258,128.568026
16767,일상점검,5354012,북구,칠곡중앙대로,태전삼거리 - 운전면허시험장네거리,35.92535331,128.5491089
16768,일상점검,5354009,북구,칠곡중앙대로,태전삼거리 - 운전면허시험장네거리,35.92549813,128.5477311
16769,일상점검,5112009,북구,칠곡중앙대로,태전교 - 태전삼거리,35.91997046,128.5468179
